学期,学号,日期,时间
2,159,510,205120
2,159,514,125804
2,159,515,131405
2,159,517,130434
2,159,526,171735
2,159,531,210952
2,159,602,180441
2,159,603,184754
2,159,606,81525
2,159,606,181904
2,159,608,190144
2,159,610,143625
2,159,611,184242
2,159,613,90339
2,159,614,172814
2,159,615,201853
2,159,616,151620
2,159,617,144319
2,159,618,85441
2,159,619,122859
2,159,619,192015
2,159,620,94414
2,159,620,173806
2,159,621,143341
2,159,621,194843
2,159,625,174609
2,159,627,111950
2,159,628,94145
2,159,628,143314
2,159,628,190847
2,159,629,91816
2,159,701,192058
2,159,702,153349
2,159,702,184522
2,159,703,150215
2,159,703,190443
2,159,705,143117
2,159,705,174222
2,159,705,200134
2,159,706,92303
2,159,706,141821
2,159,706,192212
2,159,707,92148
2,159,714,112354
1,159,902,150347
3,159,908,114750
3,159,909,191851
1,159,909,201528
3,159,912,184909
3,159,913,192601
3,159,914,161758
3,159,915,153704
1,159,915,190110
1,159,916,154007
3,159,918,130211
3,159,920,93109
3,159,920,143331
3,159,921,151518
1,159,921,193624
1,159,922,121416
3,159,924,184312
3,159,927,201313
3,159,928,94022
3,159,929,92224
3,159,929,185749
3,159,1004,192841
3,159,1004,211706
3,159,1006,181030
3,159,1006,183658
3,159,1007,90905
1,159,1007,154409
3,159,1008,190252
3,159,1009,192053
3,159,1010,140936
3,159,1012,193147
3,159,1013,94051
3,159,1013,151138
1,159,1013,191124
3,159,1014,191732
3,159,1015,131445
3,159,1015,192548
3,159,1016,132418
3,159,1017,125945
3,159,1018,84453
3,159,1018,181154
3,159,1019,94456
3,159,1019,162906
3,159,1022,132357
3,159,1022,181836
3,159,1023,132426
1,159,1024,130136
3,159,1025,191729
3,159,1026,102139
3,159,1027,181648
3,159,1031,194639
3,159,1101,84135
3,159,1101,114418
3,159,1102,91847
3,159,1102,191452
3,159,1104,190601
3,159,1106,183406
3,159,1108,181204
3,159,1109,84908
3,159,1109,173354
3,159,1110,145259
1,159,1111,145414
1,159,1113,114823
3,159,1113,134432
3,159,1113,191039
3,159,1114,142512
3,159,1115,83431
3,159,1115,140028
3,159,1115,185434
3,159,1117,172750
3,159,1118,191830
1,159,1120,133241
3,159,1121,192921
3,159,1123,112950
1,159,1123,130928
3,159,1124,85334
3,159,1124,155402
3,159,1124,183200
3,159,1125,192320
3,159,1126,190858
3,159,1127,185445
3,159,1128,191948
3,159,1129,81018
3,159,1130,81527
3,159,1130,175227
3,159,1201,84702
3,159,1201,141952
1,159,1201,192418
3,159,1203,172551
3,159,1205,115110
3,159,1207,84729
1,159,1207,124947
3,159,1208,84122
3,159,1208,140643
1,159,1209,114228
1,159,1209,153136
3,159,1209,191432
3,159,1210,200547
3,159,1210,200711
1,159,1211,125036
3,159,1212,132144
3,159,1213,75919
3,159,1213,194836
3,159,1214,83235
3,159,1214,184405
3,159,1215,82546
1,159,1215,93645
3,159,1215,194518
1,159,1215,200546
3,159,1216,191014
3,159,1218,101718
3,159,1220,121333
3,159,1221,92847
3,159,1222,132947
3,159,1223,83618
1,159,1223,103149
3,159,1223,183113
3,159,1225,81125
3,159,1225,81125
3,159,1227,83505
3,159,1228,83653
1,159,1228,161905
3,159,1229,84347
1,159,1230,154437
3,159,1231,84215
1,160,102,93613
1,160,104,143104
1,160,105,84513
1,160,106,101738
1,160,110,81449
1,160,112,90024
1,160,117,151312
2,160,311,142420
2,160,605,144703
2,160,605,172435
2,160,613,80606
2,160,614,143400
2,160,702,82641
2,160,702,173321
2,160,704,82427
2,160,706,83255
2,160,706,172839
2,160,707,80529
1,160,902,92828
3,160,902,120915
3,160,902,190815
3,160,903,172859
3,160,910,180459
3,160,925,185738
3,160,928,81301
1,160,929,112049
3,160,1004,81815
3,160,1006,144718
3,160,1008,173944
1,160,1009,163019
3,160,1009,175755
3,160,1010,151211
3,160,1010,174440
1,160,1012,161343
3,160,1014,182749
3,160,1021,181454
1,160,1024,82302
1,160,1028,123757
1,160,1031,83716
3,160,1031,172931
3,160,1102,174657
3,160,1103,80729
3,160,1103,144148
1,160,1103,155120
3,160,1103,190154
1,160,1104,90427
1,160,1104,151852
3,160,1104,174653
3,160,1105,175228
3,160,1106,174809
3,160,1107,183003
3,160,1108,90245
3,160,1108,151236
3,160,1111,184045
3,160,1113,183118
1,160,1115,115849
1,160,1127,145042
1,160,1128,82500
3,160,1128,162901
1,160,1129,85829
1,160,1201,142332
1,160,1204,125021
1,160,1204,125051
1,160,1211,113326
1,160,1211,180433
1,160,1213,90911
1,160,1216,101046
1,160,1222,185743
1,160,1225,115359
1,160,1227,83642
3,161,102,115306
3,161,102,182055
3,161,103,100134
3,161,103,141828
3,161,103,184340
3,161,104,100726
3,161,104,131946
3,161,106,91712
3,161,106,121448
3,161,106,185900
3,161,107,120213
3,161,107,181929
1,161,108,74842
3,161,109,151919
3,161,110,92726
3,161,110,175012
3,161,111,90215
1,161,111,203734
1,161,112,91202
3,161,112,92419
3,161,112,123208
1,161,112,195251
1,161,113,92938
1,161,113,181643
3,161,113,192526
3,161,114,94807
3,161,114,190122
3,161,115,100814
3,161,115,175608
2,161,224,114244
2,161,311,194524
2,161,317,145859
2,161,321,194312
2,161,327,81542
2,161,417,101606
2,161,425,200151
2,161,504,161319
2,161,507,101959
2,161,527,195358
2,161,604,183918
2,161,613,90827
2,161,619,170441
2,161,619,195811
2,161,620,153919
2,161,621,82542
2,161,624,162647
2,161,624,193845
2,161,625,90952
2,161,626,155053
2,161,626,184308
2,161,627,125456
2,161,628,123114
2,161,629,100819
2,161,630,123026
2,161,630,182940
2,161,701,182018
2,161,702,82233
2,161,702,130312
2,161,702,184849
2,161,703,154633
2,161,703,183839
2,161,704,85656
2,161,706,81504
2,161,706,124838
2,161,707,150515
2,161,707,181813
2,161,709,181102
3,161,902,195915
3,161,905,201137
1,161,922,125124
3,161,1010,200948
1,161,1012,164611
1,161,1014,93126
3,161,1022,201718
3,161,1026,135740
1,161,1102,164857
3,161,1105,165314
3,161,1106,190658
3,161,1107,150714
3,161,1107,192804
3,161,1108,191330
1,161,1108,194104
3,161,1109,181337
3,161,1113,194521
3,161,1114,192352
3,161,1115,130348
3,161,1115,200100
1,161,1202,152521
1,161,1202,152549
1,161,1202,153256
1,161,1208,184047
1,161,1213,82847
1,161,1214,184207
1,161,1216,102953
1,161,1218,104046
3,161,1218,180820
3,161,1228,92336
3,161,1228,122750
3,161,1228,181427
3,161,1229,92503
3,161,1229,165103
1,161,1229,182414
1,161,1229,200639
3,161,1229,214910
1,162,105,81001
1,162,106,81045
1,162,901,85919
1,162,918,163115
1,162,922,92857
1,162,1009,161710
1,162,1013,105648
1,162,1126,194116
1,162,1127,193432
1,162,1128,191156
1,162,1208,192800
1,162,1213,82513
1,162,1215,150615
1,163,102,144629
1,163,105,155009
1,163,115,144905
1,163,115,182656
1,163,116,151655
2,163,225,193517
2,163,304,190456
2,163,309,134613
2,163,309,194408
2,163,312,184856
2,163,314,81244
2,163,314,175417
2,163,317,165725
2,163,319,161428
2,163,323,130718
2,163,405,192710
2,163,406,150319
2,163,406,180327
2,163,407,193321
2,163,408,200506
2,163,409,101421
2,163,409,161403
2,163,410,94224
2,163,412,192946
2,163,416,101607
2,163,416,182826
2,163,430,130501
2,163,526,203013
2,163,603,200852
2,163,625,154755
2,163,704,103341
1,163,902,152714
1,163,902,153339
1,163,1013,110236
1,163,1014,131202
3,163,1022,151907
1,163,1113,122723
1,163,1113,122831
1,163,1113,161913
3,163,1117,202744
3,163,1117,202817
1,163,1123,161427
1,163,1123,191230
1,163,1210,122046
1,163,1224,135816
1,163,1225,134149
1,164,102,75806
1,164,102,83522
1,164,102,143805
1,164,102,185803
1,164,103,74708
1,164,103,82324
1,164,103,141230
1,164,103,185005
1,164,105,160920
1,164,106,74506
3,164,106,93324
3,164,108,145232
3,164,108,183857
3,164,109,91223
1,164,111,150428
1,164,111,190829
1,164,112,181129
3,164,112,194742
1,164,113,84823
1,164,114,173803
3,164,116,155012
1,164,117,155052
1,164,118,83642
3,164,118,145850
3,164,119,153357
1,164,119,180558
3,164,120,162412
2,164,224,132239
2,164,225,123853
2,164,314,185307
2,164,316,180617
2,164,323,160816
2,164,412,94439
2,164,413,112104
2,164,413,135255
2,164,420,131620
2,164,420,134258
2,164,423,204451
2,164,423,215038
2,164,503,210243
2,164,504,112743
2,164,505,190653
2,164,525,194602
2,164,526,112407
2,164,528,114257
2,164,609,151143
2,164,615,145632
2,164,617,150422
2,164,619,75307
2,164,619,143225
2,164,619,185202
2,164,623,171201
2,164,701,144545
2,164,701,192157
2,164,703,180555
2,164,704,143032
2,164,704,181236
2,164,705,144205
2,164,705,190133
2,164,706,112251
2,164,706,142753
2,164,706,174329
2,164,707,113842
2,164,707,142227
2,164,707,175039
2,164,708,114033
2,164,708,142818
2,164,708,180632
2,164,708,194834
2,164,709,115141
2,164,709,143855
2,164,709,175110
2,164,712,144352
2,164,714,143045
2,164,714,171828
3,164,901,90716
1,164,902,160845
1,164,902,160924
3,164,903,162304
3,164,904,152214
3,164,905,155527
3,164,906,83801
1,164,909,184804
1,164,914,210044
1,164,918,101545
1,164,919,90104
1,164,919,202928
1,164,920,95642
1,164,920,194302
3,164,921,92952
1,164,922,103339
1,164,922,185322
1,164,923,113158
1,164,923,180807
1,164,924,104110
3,164,926,163145
3,164,927,153247
1,164,928,173324
1,164,929,172137
3,164,930,192507
1,164,1004,120132
1,164,1004,120155
3,164,1004,182457
1,164,1005,101448
3,164,1007,153547
1,164,1010,193536
1,164,1012,193412
3,164,1013,90522
1,164,1013,101915
1,164,1013,115958
1,164,1014,183142
3,164,1016,144943
3,164,1018,151025
1,164,1019,162959
1,164,1020,181201
1,164,1021,115937
1,164,1026,163857
1,164,1027,181540
1,164,1102,205845
1,164,1103,120648
1,164,1103,123516
3,164,1103,182851
1,164,1103,202004
1,164,1103,212634
3,164,1109,92602
3,164,1111,185208
1,164,1111,194348
1,164,1116,192321
1,164,1118,183305
3,164,1121,174608
1,164,1123,84127
1,164,1123,184323
3,164,1124,94704
1,164,1126,183911
3,164,1128,175646
1,164,1201,184003
1,164,1207,184620
1,164,1208,114200
1,164,1213,115829
1,164,1213,162944
3,164,1214,93038
1,164,1214,211525
1,164,1214,214912
3,164,1215,183619
1,164,1216,183524
3,164,1219,180201
3,164,1220,183543
1,164,1220,190943
3,164,1221,150218
1,164,1221,164005
1,164,1221,190500
3,164,1222,84339
1,164,1222,85733
3,164,1222,94944
3,164,1222,142527
1,164,1223,90539
3,164,1223,144626
1,164,1224,192721
3,164,1225,85128
3,164,1225,85128
3,164,1225,125018
3,164,1225,125018
3,164,1225,162807
3,164,1225,162807
3,164,1225,181430
3,164,1225,181430
1,164,1226,84201
3,164,1227,83356
1,164,1227,85824
3,164,1227,190940
1,164,1228,210736
1,164,1229,80857
1,164,1229,140415
1,164,1229,184858
1,164,1230,75656
1,164,1230,183812
3,164,1231,84228
3,165,102,83457
3,165,102,114432
3,165,102,173537
3,165,103,115425
3,165,103,174238
3,165,104,113023
3,165,104,134657
3,165,105,120746
3,165,105,174827
3,165,106,85301
3,165,106,114847
3,165,107,114822
3,165,107,181009
3,165,108,175434
3,165,109,90819
3,165,109,123159
3,165,109,170503
3,165,109,180219
3,165,110,115502
3,165,112,115242
3,165,112,132803
3,165,113,180409
3,165,114,90009
3,165,114,115947
3,165,115,121035
3,165,115,182122
2,165,224,103652
2,165,228,82443
2,165,307,95037
2,165,314,81336
2,165,315,190032
2,165,321,81515
2,165,325,130445
2,165,325,192805
2,165,328,191728
2,165,402,184211
2,165,405,92925
2,165,411,81508
2,165,415,192457
2,165,418,84014
2,165,418,190229
2,165,421,90708
2,165,425,81619
2,165,427,183701
2,165,509,81609
2,165,511,183258
2,165,516,82846
2,165,516,180541
2,165,530,154219
2,165,530,180033
2,165,616,123641
1,165,901,95222
1,165,902,142911
3,165,906,85547
3,165,913,191415
1,165,916,153808
1,165,919,82535
1,165,920,85529
1,165,921,190902
1,165,922,91602
1,165,922,185620
1,165,927,83323
1,165,1012,161606
1,165,1019,162737
1,165,1023,101837
1,165,1024,82409
1,165,1026,184844
1,165,1028,123138
1,165,1031,82221
1,165,1103,130200
1,165,1103,204938
1,165,1103,213030
1,165,1120,121317
1,165,1121,82544
3,165,1126,123437
1,165,1128,82117
1,165,1201,135512
1,165,1208,134000
3,165,1219,144833
3,165,1222,122128
1,165,1226,82500
3,165,1226,125255
3,165,1226,125255
3,165,1227,82720
3,165,1227,114318
3,165,1228,183718
3,165,1229,84923
3,165,1229,120641
3,165,1229,190212
3,165,1230,173951
1,166,102,70725
1,166,102,82542
1,166,103,73518
1,166,103,122434
1,166,103,181341
1,166,107,153047
1,166,108,120024
3,166,109,181831
3,166,110,123356
3,166,111,74809
3,166,111,161214
3,166,112,85046
1,166,113,74957
1,166,113,150125
1,166,113,155942
1,166,113,185036
3,166,114,161027
1,166,117,81022
2,166,225,160425
2,166,328,202749
2,166,331,144254
2,166,607,191444
2,166,614,164539
2,166,614,191608
2,166,616,84010
2,166,628,72312
2,166,701,141950
2,166,701,182536
3,166,901,94043
1,166,901,103946
3,166,901,155150
3,166,908,91131
3,166,908,160630
3,166,912,174505
1,166,912,180557
1,166,914,174800
3,166,915,145444
3,166,915,191645
3,166,916,191215
3,166,918,170658
1,166,919,215010
1,166,920,123330
1,166,920,132710
3,166,922,194937
3,166,923,192727
1,166,926,190749
3,166,928,180827
1,166,1008,185626
3,166,1018,120411
1,166,1018,152138
1,166,1019,82812
1,166,1024,205249
1,166,1026,83008
1,166,1028,142456
1,166,1102,82617
1,166,1103,171450
1,166,1103,210022
1,166,1104,91016
1,166,1104,140014
1,166,1106,102116
3,166,1106,143224
3,166,1106,200851
1,166,1107,101751
1,166,1108,161927
3,166,1109,84906
1,166,1113,102005
1,166,1114,101906
1,166,1115,102247
1,166,1115,161804
3,166,1117,134143
1,166,1120,101923
1,166,1122,203144
3,166,1126,192951
1,166,1127,102118
1,166,1128,102322
1,166,1129,162150
1,166,1201,142822
1,166,1202,130458
3,166,1204,85334
1,166,1204,101254
1,166,1205,82523
3,166,1205,91601
1,166,1206,161416
3,166,1207,84105
3,166,1208,114921
1,166,1210,205834
3,166,1211,83654
3,166,1211,120658
3,166,1211,174529
3,166,1212,80424
3,166,1212,152735
3,166,1212,193111
3,166,1218,74127
3,166,1218,145145
1,166,1218,204949
3,166,1220,80246
1,166,1220,210107
1,166,1223,164712
1,166,1223,164938
3,166,1223,180005
3,166,1224,80913
3,166,1224,131827
3,167,102,143701
1,167,102,145029
3,167,102,175704
3,167,103,92619
3,167,103,134338
3,167,103,173134
1,167,104,94552
3,167,104,120906
3,167,105,150422
3,167,107,130126
3,167,108,162511
3,167,109,173957
3,167,110,134357
1,167,112,84203
3,167,112,140157
3,167,113,161040
3,167,115,152512
3,167,115,171929
1,167,118,150825
2,167,315,144039
2,167,316,141658
2,167,323,151012
2,167,330,151926
2,167,402,202227
2,167,407,124855
2,167,412,144141
2,167,427,161812
2,167,503,143203
2,167,506,175223
2,167,507,193250
2,167,509,185358
2,167,511,195545
2,167,514,193254
2,167,515,194435
2,167,531,150309
2,167,604,203643
2,167,607,143724
2,167,617,184422
2,167,618,181230
2,167,619,150908
2,167,619,183609
2,167,621,151346
2,167,621,200203
2,167,623,152804
2,167,624,150921
2,167,626,184946
2,167,627,133941
2,167,628,143541
2,167,628,175227
2,167,629,152659
2,167,630,130853
2,167,701,172745
2,167,702,130802
2,167,703,143203
2,167,703,171824
2,167,703,174134
2,167,704,123926
2,167,705,140630
2,167,705,173355
2,167,706,135512
2,167,706,180436
2,167,707,113223
2,167,708,154326
2,167,709,91749
2,167,709,133439
2,167,710,125106
2,167,710,182651
2,167,712,110648
1,167,902,100912
3,167,902,194446
1,167,912,124540
1,167,912,125829
1,167,912,130707
3,167,915,104329
1,167,916,160955
1,167,918,161803
1,167,920,212912
1,167,1012,194015
1,167,1020,132614
3,167,1026,173810
1,167,1027,101750
1,167,1027,101821
1,167,1027,104122
3,167,1031,194234
3,167,1102,143521
3,167,1103,155206
1,167,1103,180833
1,167,1104,140803
3,167,1104,193458
3,167,1105,160733
3,167,1106,191945
3,167,1106,211153
3,167,1107,124253
3,167,1107,181824
3,167,1110,152844
1,167,1111,152642
3,167,1111,191956
3,167,1112,190510
3,167,1113,192704
3,167,1115,122513
3,167,1118,201314
3,167,1120,182615
3,167,1121,153945
3,167,1124,183700
3,167,1205,143903
3,167,1219,161919
3,167,1223,112132
3,167,1224,182136
3,167,1227,120004
3,167,1228,153347
3,167,1228,180442
3,167,1229,144826
3,167,1229,170015
3,167,1229,193517
3,167,1230,132540
3,168,102,92225
3,168,102,131625
3,168,105,134936
3,168,107,90530
3,168,107,123208
3,168,110,90642
3,168,110,130253
1,168,112,82518
3,168,112,125045
1,168,112,135613
3,168,113,182812
2,168,226,101956
2,168,420,100052
2,168,526,123633
2,168,601,130228
2,168,602,151129
2,168,602,190254
2,168,609,192941
2,168,610,93908
2,168,614,101316
2,168,618,85545
2,168,618,153435
2,168,618,190030
2,168,621,85815
2,168,621,183259
2,168,622,183005
2,168,624,143349
2,168,624,172547
2,168,624,172608
2,168,711,174637
1,168,901,163557
1,168,901,164738
3,168,904,150718
3,168,909,102001
1,168,916,92506
1,168,916,100005
1,168,916,105432
1,168,920,191406
1,168,921,195045
1,168,921,195527
1,168,922,165159
1,168,923,90659
1,168,1004,83658
1,168,1004,185202
1,168,1006,90308
1,168,1007,124512
3,168,1007,194442
1,168,1011,164308
1,168,1012,175003
3,168,1013,193333
1,168,1016,161753
1,168,1016,161902
1,168,1019,85111
1,168,1019,161951
1,168,1020,140013
1,168,1021,161639
1,168,1023,161809
1,168,1025,191301
1,168,1025,202456
1,168,1028,173238
1,168,1030,161458
3,168,1031,152724
3,168,1115,162112
1,168,1117,192108
1,168,1123,161759
1,168,1125,122359
1,168,1201,83434
3,168,1201,181654
1,168,1209,121518
1,168,1211,185003
3,168,1216,100826
3,168,1228,130457
3,168,1229,132112
3,168,1230,183519
3,169,103,194205
3,169,111,183741
3,169,112,185729
3,169,114,184302
3,169,115,193340
2,169,318,193358
2,169,513,180600
2,169,613,193342
2,169,625,200142
2,169,628,191646
2,169,629,193448
2,169,630,150936
2,169,630,194402
1,169,901,115625
3,169,901,161732
1,169,902,143909
1,169,919,105610
1,169,922,100958
1,169,925,161722
3,169,1008,145939
3,169,1026,192404
1,169,1103,204957
3,169,1119,201024
3,169,1120,191858
3,169,1120,201331
3,169,1121,203258
