—ß∆⁄,—ß∫≈,µÿµ„,»’∆⁄, ±º‰,Ω∂Ó
2,27,Àﬁ…·,307,64111,0.07
2,27, ≥Ã√,604,64642,3
2,27, ≥Ã√,613,64754,3
2,27, ≥Ã√,418,64805,3
2,27, ≥Ã√,412,64911,3
2,27, ≥Ã√,609,65033,3
2,27, ≥Ã√,410,65123,3
2,27, ≥Ã√,403,65126,3
2,27, ≥Ã√,606,65201,3
2,27, ≥Ã√,426,65211,3
2,27, ≥Ã√,503,65257,3
2,27, ≥Ã√,614,65257,3
2,27, ≥Ã√,528,65307,3
2,27, ≥Ã√,509,65327,3
2,27, ≥Ã√,408,65357,3
2,27, ≥Ã√,507,65400,3
2,27, ≥Ã√,508,65625,3
2,27, ≥Ã√,523,65628,3
2,27, ≥Ã√,626,65805,6
2,27,Àﬁ…·,626,70022,0.01
2,27,Àﬁ…·,516,70028,0.02
2,27, ≥Ã√,705,70052,0.5
2,27, ≥Ã√,705,70416,2
2,27, ≥Ã√,524,70655,1.8
2,27, ≥Ã√,605,70709,1.8
2,27, ≥Ã√,607,70711,6.5
2,27, ≥Ã√,419,70752,1.03
2,27, ≥Ã√,605,70803,0.5
2,27, ≥Ã√,428,70857,1.6
2,27, ≥Ã√,613,70903,0.8
2,27, ≥Ã√,506,70912,0.8
2,27, ≥Ã√,522,70916,2
2,27, ≥Ã√,529,70932,1.8
2,27, ≥Ã√,419,71001,0.5
2,27, ≥Ã√,422,71010,0.3
2,27, ≥Ã√,422,71013,0.2
2,27, ≥Ã√,417,71019,1.43
2,27, ≥Ã√,422,71033,2.2
2,27, ≥Ã√,517,71038,1.5
2,27, ≥Ã√,307,71050,1.63
2,27, ≥Ã√,506,71055,0.5
2,27, ≥Ã√,502,71059,0.8
2,27, ≥Ã√,415,71101,0.83
2,27, ≥Ã√,513,71110,3.6
2,27, ≥Ã√,415,71114,0.83
2,27, ≥Ã√,306,71137,0.83
2,27, ≥Ã√,530,71143,2
2,27, ≥Ã√,306,71144,0.83
2,27, ≥Ã√,411,71145,2.63
2,27, ≥Ã√,516,71145,0.43
2,27, ≥Ã√,614,71149,0.7
2,27, ≥Ã√,530,71153,2
2,27, ≥Ã√,529,71200,0.5
2,27, ≥Ã√,614,71206,1.6
2,27, ≥Ã√,409,71207,0.6
2,27, ≥Ã√,407,71208,0.5
2,27, ≥Ã√,407,71213,2
2,27, ≥Ã√,608,71231,0.7
2,27, ≥Ã√,701,71238,0.7
2,27, ≥Ã√,305,71250,0.63
2,27, ≥Ã√,415,71252,0.5
2,27, ≥Ã√,624,71256,1.1
2,27, ≥Ã√,415,71301,0.5
2,27, ≥Ã√,425,71303,2.4
2,27, ≥Ã√,701,71323,1
2,27, ≥Ã√,530,71325,0.5
2,27, ≥Ã√,524,71328,0.5
2,27, ≥Ã√,530,71331,0.5
2,27, ≥Ã√,424,71344,3
2,27, ≥Ã√,624,71347,0.7
2,27, ≥Ã√,521,71355,1.8
2,27, ≥Ã√,531,71357,2
2,27, ≥Ã√,527,71405,0.8
2,27, ≥Ã√,423,71416,2
2,27, ≥Ã√,517,71418,0.5
2,27, ≥Ã√,520,71422,1.8
2,27, ≥Ã√,514,71434,2
2,27, ≥Ã√,527,71438,0.5
2,27, ≥Ã√,516,71459,0.5
2,27, ≥Ã√,522,71500,0.5
2,27, ≥Ã√,531,71522,0.5
2,27, ≥Ã√,409,71559,0.5
2,27, ≥Ã√,308,71603,1.23
2,27, ≥Ã√,515,71613,0.83
2,27,ΩÃ “,411,71650,0.01
2,27, ≥Ã√,423,71712,0.5
2,27, ≥Ã√,502,71712,0.5
2,27, ≥Ã√,620,71730,3
2,27, ≥Ã√,514,71743,0.5
2,27, ≥Ã√,520,71806,0.5
2,27, ≥Ã√,424,71812,0.5
2,27, ≥Ã√,521,71835,0.5
2,27, ≥Ã√,427,71853,2.6
2,27,ΩÃ “,613,71922,0.01
2,27,ΩÃ “,416,72002,0.01
2,27, ≥Ã√,515,72006,0.5
2,27,ΩÃ “,412,72116,0.01
2,27,ΩÃ “,410,72208,0.01
2,27,ΩÃ “,422,72241,0.01
2,27,ΩÃ “,426,72418,0.01
2,27,ΩÃ “,618,72449,0.01
2,27,ΩÃ “,425,72501,0.01
2,27, ≥Ã√,628,72507,3
2,27,Àﬁ…·,616,72606,0.02
2,27,ΩÃ “,502,72614,0.01
2,27,ΩÃ “,506,72642,0.01
2,27,ΩÃ “,520,72728,0.01
2,27,ΩÃ “,517,72733,0.01
2,27, ≥Ã√,703,72742,0.5
2,27, ≥Ã√,709,72822,6
2,27,ΩÃ “,628,72843,0.01
2,27,ΩÃ “,409,73006,0.01
2,27, ≥Ã√,627,73038,0.5
2,27, ≥Ã√,703,73159,1.8
2,27,ΩÃ “,515,73221,0.01
2,27, ≥Ã√,627,73526,1.6
2,27, ≥Ã√,621,73616,0.5
2,27, ≥Ã√,621,73656,1
2,27, ≥Ã√,616,73745,6
2,27, ≥Ã√,621,73800,0.4
2,27, ≥Ã√,615,73914,1.5
2,27, ≥Ã√,615,73931,0.8
2,27, ≥Ã√,630,73936,3
2,27, ≥Ã√,525,74414,6
2,27, ≥Ã√,625,74501,1.8
2,27, ≥Ã√,625,74627,0.5
2,27, ≥Ã√,623,74649,3
2,27,ΩÃ “,702,74855,0.01
2,27, ≥Ã√,704,75415,1.8
2,27,ΩÃ “,620,75525,0.02
2,27, ≥Ã√,704,75528,1.5
2,27,ΩÃ “,625,75553,0.01
2,27,ΩÃ “,306,80146,0.01
2,27, ≥Ã√,622,80208,1.8
2,27, ≥Ã√,622,80310,0.8
2,27,ΩÃ “,704,80329,0.01
2,27, ≥Ã√,619,80402,2.5
2,27,ΩÃ “,307,80524,0.01
2,27,Àﬁ…·,512,80530,0.03
2,27,Àﬁ…·,627,80536,0.02
2,27,ΩÃ “,427,80730,0.01
2,27,ΩÃ “,630,80808,0.01
2,27,ΩÃ “,705,80812,0.01
2,27,ΩÃ “,502,80921,0.01
2,27,ΩÃ “,622,80925,0.01
2,27,ΩÃ “,509,80946,0.01
2,27,ΩÃ “,403,81000,0.01
2,27,ΩÃ “,503,81024,0.01
2,27,ΩÃ “,514,81103,0.01
2,27,ΩÃ “,424,81319,0.01
2,27,Àﬁ…·,426,81426,0.02
2,27,ΩÃ “,703,81452,0.01
2,27,ΩÃ “,604,81454,0.01
2,27,Àﬁ…·,411,81543,0.42
2,27,ΩÃ “,623,81723,0.01
2,27,Àﬁ…·,511,81724,0.02
2,27, ≥Ã√,512,82118,2.23
2,27,Àﬁ…·,413,82130,0.02
2,27, ≥Ã√,511,82430,1.83
2,27, ≥Ã√,617,82606,6.5
2,27,Àﬁ…·,611,82642,0.03
2,27,Àﬁ…·,516,83307,0.35
2,27, ≥Ã√,405,83603,9
2,27,Àﬁ…·,512,83824,0.01
2,27,Àﬁ…·,609,83929,0.3
2,27,Àﬁ…·,414,84212,0.02
2,27,Àﬁ…·,419,84314,0.32
2,27,Àﬁ…·,512,84456,0.01
2,27,Àﬁ…·,425,84501,0.19
2,27,Àﬁ…·,308,85321,0.45
2,27,Àﬁ…·,526,85706,0.25
2,27, ≥Ã√,610,85749,2.5
2,27,Àﬁ…·,425,90418,0.03
2,27,ΩÃ “,623,90543,0.01
2,27,Õº Èπ›,506,91004,2.2
2,27,Õº Èπ›,506,91034,4.5
2,27,ΩÃ “,507,91250,0.01
2,27,Àﬁ…·,410,91403,0.07
2,27,Àﬁ…·,519,91404,0.02
2,27,ΩÃ “,620,91420,0.01
2,27,ΩÃ “,403,91520,0.01
2,27,Àﬁ…·,410,91545,0.02
2,27,Õº Èπ›,508,92021,2
2,27,ΩÃ “,625,92742,0.01
2,27,ΩÃ “,704,92827,0.01
2,27,Àﬁ…·,501,92929,0.27
2,27, ≥Ã√,505,92950,1.83
2,27, ≥Ã√,612,93010,6.5
2,27,Àﬁ…·,429,93236,0.02
2,27,Àﬁ…·,404,93346,0.03
2,27, ≥Ã√,505,93355,2.5
2,27,Àﬁ…·,522,93716,0.31
2,27,Àﬁ…·,404,93736,0.02
2,27,Àﬁ…·,611,94742,0.02
2,27,Àﬁ…·,529,95244,0.34
2,27,ΩÃ “,622,95339,0.01
2,27,Àﬁ…·,404,95623,0.01
2,27,Àﬁ…·,421,95831,0.02
2,27, ≥Ã√,411,100009,4
2,27,ΩÃ “,425,100224,0.01
2,27,Àﬁ…·,512,100233,0.02
2,27,ΩÃ “,521,100302,0.01
2,27,ΩÃ “,623,100551,0.01
2,27, ≥Ã√,427,100612,5.2
2,27,Àﬁ…·,602,100718,0.01
2,27,Àﬁ…·,420,100757,0.36
2,27,ΩÃ “,613,100833,0.01
2,27,Àﬁ…·,422,101113,0.02
2,27, ≥Ã√,504,101418,4.2
2,27,Àﬁ…·,414,101642,0.02
2,27,ΩÃ “,630,101742,0.01
2,27,≥¨ –,524,103238,4
2,27, ≥Ã√,417,104320,4.2
2,27, ≥Ã√,624,105732,4.7
2,27, ≥Ã√,510,110001,6.5
2,27, ≥Ã√,304,110052,5
2,27, ≥Ã√,430,110204,4.2
2,27, ≥Ã√,626,110247,1.5
2,27, ≥Ã√,626,110259,1.5
2,27, ≥Ã√,308,110325,7.7
2,27, ≥Ã√,524,110453,10
2,27, ≥Ã√,510,110534,0.2
2,27, ≥Ã√,622,110538,3.7
2,27, ≥Ã√,626,110705,1.4
2,27, ≥Ã√,515,110727,3.2
2,27, ≥Ã√,626,110825,1.5
2,27, ≥Ã√,629,111124,5
2,27, ≥Ã√,628,111205,4.2
2,27, ≥Ã√,501,111242,1
2,27, ≥Ã√,702,111311,2.5
2,27, ≥Ã√,529,111359,3.5
2,27, ≥Ã√,706,111359,4.7
2,27, ≥Ã√,518,111411,4.7
2,27, ≥Ã√,702,111413,3.7
2,27, ≥Ã√,602,111436,3.7
2,27, ≥Ã√,624,111511,4
2,27, ≥Ã√,602,111528,2.5
2,27, ≥Ã√,603,111548,4.2
2,27, ≥Ã√,508,111605,3.2
2,27, ≥Ã√,601,111605,4.2
2,27, ≥Ã√,603,111607,4.2
2,27, ≥Ã√,427,111621,1.5
2,27, ≥Ã√,529,111632,0.2
2,27, ≥Ã√,708,111654,4.2
2,27, ≥Ã√,505,111700,3.5
2,27, ≥Ã√,422,111708,5.2
2,27, ≥Ã√,703,111722,4.7
2,27, ≥Ã√,611,111734,4.7
2,27, ≥Ã√,408,111759,4.2
2,27, ≥Ã√,422,111808,1
2,27, ≥Ã√,505,111922,0.2
2,27, ≥Ã√,704,111952,3.7
2,27,≥¨ –,503,112053,4
2,27,Àﬁ…·,626,112100,0.04
2,27, ≥Ã√,704,112100,1.8
2,27, ≥Ã√,519,112118,4.2
2,27, ≥Ã√,625,112119,4.6
2,27, ≥Ã√,708,112122,1.8
2,27, ≥Ã√,708,112133,1.8
2,27, ≥Ã√,607,112156,0.8
2,27, ≥Ã√,522,112242,5
2,27, ≥Ã√,607,112346,4.2
2,27, ≥Ã√,607,112403,4.2
2,27, ≥Ã√,506,112448,2.7
2,27, ≥Ã√,630,112510,4.4
2,27,Àﬁ…·,427,112537,0.02
2,27,Àﬁ…·,602,112614,0.02
2,27, ≥Ã√,517,112624,4.2
2,27, ≥Ã√,522,112635,0.2
2,27, ≥Ã√,527,112639,4.2
2,27, ≥Ã√,608,112713,4.2
2,27, ≥Ã√,419,112714,5.2
2,27, ≥Ã√,623,112744,4.2
2,27, ≥Ã√,415,112750,3.2
2,27, ≥Ã√,618,112819,4.7
2,27, ≥Ã√,414,112838,3.2
2,27, ≥Ã√,515,112849,5.2
2,27, ≥Ã√,404,112857,4.7
2,27, ≥Ã√,601,112901,3.5
2,27, ≥Ã√,404,112911,4.7
2,27,Àﬁ…·,602,112919,0.01
2,27, ≥Ã√,616,113005,5.2
2,27, ≥Ã√,522,113156,0.8
2,27,Àﬁ…·,304,113235,0.18
2,27, ≥Ã√,512,113236,4.2
2,27,Àﬁ…·,304,113253,0.1
2,27, ≥Ã√,406,113305,4.2
2,27, ≥Ã√,406,113318,4.2
2,27,≥¨ –,611,113322,15.04
2,27, ≥Ã√,704,113430,1.8
2,27, ≥Ã√,526,113441,4.7
2,27, ≥Ã√,603,113621,4
2,27, ≥Ã√,709,113821,4.2
2,27, ≥Ã√,709,113831,4.2
2,27,Àﬁ…·,404,113838,0.03
2,27, ≥Ã√,526,113845,0.2
2,27,ΩÃ “,629,113918,0.01
2,27, ≥Ã√,701,113955,4.7
2,27, ≥Ã√,412,114053,6
2,27, ≥Ã√,612,114055,4.2
2,27, ≥Ã√,503,114116,2.2
2,27, ≥Ã√,629,114128,3.3
2,27, ≥Ã√,426,114215,5.2
2,27,ΩªÕ®,628,114352,1
2,27, ≥Ã√,705,114521,4.2
2,27,Àﬁ…·,518,114602,0.02
2,27, ≥Ã√,615,114658,4.2
2,27,Àﬁ…·,621,114700,0.32
2,27,Àﬁ…·,623,114745,0.02
2,27, ≥Ã√,614,114758,4.2
2,27,Àﬁ…·,611,115208,0.01
2,27, ≥Ã√,620,115221,4.2
2,27,Àﬁ…·,510,115418,0.08
2,27,Àﬁ…·,512,115633,0.05
2,27, ≥Ã√,701,115702,2.5
2,27,Àﬁ…·,616,115744,0.02
2,27,Àﬁ…·,512,115753,0.02
2,27,Àﬁ…·,508,120042,0.05
2,27,Àﬁ…·,426,120052,0.09
2,27, ≥Ã√,620,120057,2.7
2,27,≥¨ –,614,120330,2.9
2,27,≥¨ –,614,120334,2.9
2,27,Àﬁ…·,513,120357,0.02
2,27,Àﬁ…·,506,120404,0.06
2,27,Àﬁ…·,414,120524,0.02
2,27, ≥Ã√,523,120723,4.2
2,27, ≥Ã√,507,121020,3.2
2,27, ≥Ã√,403,121412,3.7
2,27, ≥Ã√,423,121440,4.2
2,27, ≥Ã√,609,121527,4.2
2,27, ≥Ã√,428,121625,1.5
2,27, ≥Ã√,305,121627,8.2
2,27, ≥Ã√,606,121631,4.2
2,27, ≥Ã√,530,121650,4.2
2,27, ≥Ã√,530,121701,4.2
2,27, ≥Ã√,509,121724,4.2
2,27, ≥Ã√,306,121728,4.2
2,27, ≥Ã√,416,121733,4.2
2,27, ≥Ã√,418,121741,4.2
2,27, ≥Ã√,521,121756,4.2
2,27, ≥Ã√,307,121810,1.5
2,27, ≥Ã√,428,121836,4.2
2,27, ≥Ã√,514,121841,4.2
2,27, ≥Ã√,409,121844,1.5
2,27,Àﬁ…·,421,121900,0.02
2,27, ≥Ã√,613,121930,3.2
2,27, ≥Ã√,411,122024,5.2
2,27, ≥Ã√,418,122044,1.5
2,27, ≥Ã√,424,122122,4.2
2,27,ΩÃ “,629,122206,0.01
2,27,Àﬁ…·,422,122301,0.05
2,27,Àﬁ…·,423,122314,0.02
2,27, ≥Ã√,403,122456,1.8
2,27,Àﬁ…·,614,122612,0.08
2,27,Àﬁ…·,504,122619,0.28
2,27,Àﬁ…·,411,122652,0.02
2,27, ≥Ã√,606,122826,3.5
2,27,≥¨ –,514,123226,15
2,27,Àﬁ…·,530,123646,0.02
2,27,Àﬁ…·,627,123648,0.02
2,27,Àﬁ…·,614,124027,0.02
2,27,ΩªÕ®,429,124203,1
2,27,Àﬁ…·,616,124426,0.25
2,27,Àﬁ…·,616,125044,0.09
2,27,Àﬁ…·,615,125053,0.07
2,27,Àﬁ…·,428,125249,0.05
2,27,Àﬁ…·,514,125445,0.09
2,27,Àﬁ…·,619,125502,0.02
2,27,ΩªÕ®,407,130344,1
2,27,Àﬁ…·,530,130401,0.02
2,27,Àﬁ…·,516,130626,0.07
2,27,Àﬁ…·,407,131209,0.04
2,27,Àﬁ…·,706,132321,0.02
2,27,Àﬁ…·,517,132451,0.08
2,27,ΩÃ “,703,132836,0.01
2,27, ≥Ã√,625,132958,2
2,27,ΩÃ “,702,133020,0.01
2,27, ≥Ã√,616,133125,3.3
2,27,ΩÃ “,625,133242,0.01
2,27, ≥Ã√,622,133458,3.5
2,27,ΩÃ “,626,133541,0.02
2,27,ΩÃ “,622,133638,0.01
2,27,ΩÃ “,618,133932,0.02
2,27, ≥Ã√,709,135713,2.8
2,27,Àﬁ…·,421,140436,0.02
2,27,Àﬁ…·,526,141003,0.01
2,27,Àﬁ…·,415,141205,0.02
2,27, ≥Ã√,619,141227,3.3
2,27,ΩÃ “,704,141240,0.01
2,27,ΩÃ “,624,141556,0.01
2,27,Àﬁ…·,418,141656,0.02
2,27,ΩÃ “,701,142407,0.01
2,27, ≥Ã√,424,142510,3.2
2,27,ΩÃ “,522,142516,0.01
2,27,ΩÃ “,408,142541,0.01
2,27,ΩÃ “,629,142700,0.01
2,27,ΩÃ “,427,142729,0.01
2,27,Àﬁ…·,416,142803,0.39
2,27,Àﬁ…·,615,144200,0.02
2,27,ΩÃ “,623,144623,0.01
2,27,ΩÃ “,630,144813,0.01
2,27,ΩÃ “,622,145634,0.01
2,27,Àﬁ…·,307,145737,0.46
2,27,Àﬁ…·,611,150259,0.07
2,27,Àﬁ…·,518,150529,0.02
2,27,ΩÃ “,617,151328,0.01
2,27,ΩªÕ®,525,151330,1
2,27,Àﬁ…·,414,152144,0.27
2,27,Àﬁ…·,423,152347,0.02
2,27,Àﬁ…·,403,153510,0.01
2,27,Àﬁ…·,516,153758,0.02
2,27,≥¨ –,402,153850,4
2,27,Àﬁ…·,414,153904,0.53
2,27,Àﬁ…·,509,153938,0.02
2,27,Àﬁ…·,707,154056,0.28
2,27,Àﬁ…·,510,154548,0.02
2,27,Àﬁ…·,513,154711,0.02
2,27,Àﬁ…·,414,155622,0.2
2,27,Àﬁ…·,505,155938,0.38
2,27,ΩÃ “,620,160129,0.01
2,27,Àﬁ…·,307,160214,2.5
2,27,Àﬁ…·,513,160509,0.01
2,27,ΩªÕ®,628,161233,1
2,27,Àﬁ…·,426,161244,0.31
2,27,Àﬁ…·,306,162330,0.03
2,27,Àﬁ…·,526,163726,0.02
2,27,Àﬁ…·,514,165213,0.02
2,27, ≥Ã√,411,165253,5
2,27, ≥Ã√,708,165414,3
2,27,≥¨ –,709,165418,20
2,27,≥¨ –,709,165438,4.9
2,27,≥¨ –,709,165449,0.3
2,27, ≥Ã√,616,165720,3
2,27, ≥Ã√,512,165824,3
2,27,≥¨ –,703,165847,6.5
2,27, ≥Ã√,627,165949,3
2,27,Àﬁ…·,412,170134,0.02
2,27, ≥Ã√,523,170211,5
2,27, ≥Ã√,510,170247,2.5
2,27, ≥Ã√,614,170312,3
2,27,Àﬁ…·,502,170459,0.02
2,27, ≥Ã√,510,170507,0.2
2,27, ≥Ã√,623,170529,3
2,27, ≥Ã√,625,170627,3
2,27, ≥Ã√,518,170849,1.2
2,27, ≥Ã√,531,170904,4
2,27, ≥Ã√,624,171022,5
2,27, ≥Ã√,505,171220,3
2,27, ≥Ã√,601,171324,3
2,27, ≥Ã√,426,171349,5
2,27, ≥Ã√,414,171408,2.2
2,27, ≥Ã√,530,171414,5
2,27, ≥Ã√,423,171501,4.2
2,27, ≥Ã√,629,171504,1.7
2,27, ≥Ã√,528,171522,5
2,27, ≥Ã√,407,171526,4.2
2,27, ≥Ã√,426,171607,0.2
2,27, ≥Ã√,419,171808,3.5
2,27, ≥Ã√,621,171843,4
2,27, ≥Ã√,516,171855,1.2
2,27, ≥Ã√,419,171956,0.2
2,27,Àﬁ…·,519,172014,0.03
2,27, ≥Ã√,509,172046,1.2
2,27, ≥Ã√,613,172123,3
2,27, ≥Ã√,609,172200,4.7
2,27, ≥Ã√,430,172204,4
2,27, ≥Ã√,704,172220,3.5
2,27, ≥Ã√,704,172233,0.2
2,27, ≥Ã√,524,172335,0.8
2,27, ≥Ã√,604,172530,3.7
2,27,Àﬁ…·,709,172601,0.03
2,27, ≥Ã√,604,172610,1
2,27, ≥Ã√,620,172644,3
2,27, ≥Ã√,421,172708,1.2
2,27, ≥Ã√,523,172731,3.5
2,27,Àﬁ…·,426,172756,0.02
2,27, ≥Ã√,629,172825,1.8
2,27, ≥Ã√,708,172857,1.8
2,27, ≥Ã√,622,172915,1.2
2,27, ≥Ã√,508,173043,5
2,27, ≥Ã√,509,173140,1.8
2,27, ≥Ã√,606,173259,1.7
2,27,Àﬁ…·,519,173411,0.35
2,27,Àﬁ…·,407,173525,0.06
2,27, ≥Ã√,505,173605,2
2,27,Àﬁ…·,630,173613,0.04
2,27,Àﬁ…·,516,173623,0.01
2,27,Àﬁ…·,412,173627,0.01
2,27, ≥Ã√,521,173732,1.2
2,27,Àﬁ…·,627,173756,0.02
2,27, ≥Ã√,604,173944,1.8
2,27,Àﬁ…·,624,174051,0.34
2,27, ≥Ã√,514,174107,3
2,27, ≥Ã√,421,174238,1.7
2,27,Àﬁ…·,627,174311,0.31
2,27,ΩÃ “,625,174407,0.01
2,27, ≥Ã√,615,174426,3
2,27,ΩÃ “,623,174429,0.01
2,27,ΩÃ “,626,174429,0.01
2,27,≥¨ –,530,174610,3
2,27,Àﬁ…·,502,174620,0.03
2,27, ≥Ã√,525,174848,4.2
2,27,Àﬁ…·,502,174911,0.01
2,27,ΩÃ “,704,174917,0.01
2,27,Àﬁ…·,305,175137,0.03
2,27,≥¨ –,528,175223,29
2,27, ≥Ã√,529,175254,4.2
2,27,Àﬁ…·,305,175302,0.02
2,27, ≥Ã√,617,175400,3
2,27,Àﬁ…·,703,175632,0.03
2,27, ≥Ã√,608,175719,4.2
2,27,Àﬁ…·,405,175801,0.06
2,27, ≥Ã√,418,175847,3
2,27, ≥Ã√,422,180002,5.2
2,27,Àﬁ…·,607,180154,0.04
2,27, ≥Ã√,506,180205,6.9
2,27,ΩÃ “,621,180412,0.01
2,27, ≥Ã√,529,180438,2.7
2,27, ≥Ã√,417,180536,1.2
2,27, ≥Ã√,417,180540,1
2,27, ≥Ã√,605,180601,5
2,27,≥¨ –,520,180728,6
2,27,Àﬁ…·,514,180747,0.02
2,27,≥¨ –,413,180748,10.2
2,27, ≥Ã√,603,180947,5
2,27,Àﬁ…·,413,180954,0.02
2,27,ΩÃ “,702,181109,0.01
2,27, ≥Ã√,507,181136,2.2
2,27, ≥Ã√,425,181138,4.4
2,27, ≥Ã√,522,181158,1.5
2,27, ≥Ã√,527,181214,4.2
2,27, ≥Ã√,522,181236,4.2
2,27, ≥Ã√,304,181314,3.2
2,27, ≥Ã√,416,181421,2.2
2,27, ≥Ã√,409,181532,1.2
2,27, ≥Ã√,409,181540,1.2
2,27, ≥Ã√,427,181611,5
2,27,Àﬁ…·,612,181701,0.01
2,27,Àﬁ…·,415,181734,0.03
2,27,Àﬁ…·,422,181914,0.02
2,27,Àﬁ…·,427,182022,0.02
2,27,Àﬁ…·,422,182048,0.02
2,27,Àﬁ…·,425,182202,0.02
2,27,Àﬁ…·,424,182210,0.02
2,27,Àﬁ…·,513,182333,0.3
2,27,ΩªÕ®,619,182347,1
2,27,Àﬁ…·,413,182735,0.38
2,27,Àﬁ…·,423,183801,0.03
2,27,Àﬁ…·,613,183940,0.02
2,27,Àﬁ…·,516,184823,0.02
2,27,Àﬁ…·,526,185014,0.01
2,27,ΩÃ “,625,185151,0.01
2,27,Àﬁ…·,511,185326,0.32
2,27,Àﬁ…·,617,185427,0.02
2,27,ΩÃ “,620,185558,0.01
2,27,ΩÃ “,622,185913,0.01
2,27,Àﬁ…·,413,191621,0.39
2,27,Àﬁ…·,627,191808,0.02
2,27,Àﬁ…·,615,191826,0.02
2,27,ΩÃ “,523,191930,0.01
2,27, ≥Ã√,422,191945,1.5
2,27,ΩÃ “,613,192527,0.01
2,27,Àﬁ…·,420,193000,0.04
2,27,Àﬁ…·,628,193214,0.02
2,27,ΩÃ “,621,193342,0.01
2,27,Àﬁ…·,511,193505,0.02
2,27,Àﬁ…·,418,193925,0.34
2,27,Àﬁ…·,507,194828,0.29
2,27,Àﬁ…·,630,195404,0.32
2,27,Àﬁ…·,522,195424,0.25
2,27,Àﬁ…·,705,200156,0.01
2,27,Àﬁ…·,705,200619,0.02
2,27,Àﬁ…·,512,200940,0.02
2,27,ΩÃ “,427,201444,0.01
2,27,Àﬁ…·,412,202637,0.12
2,27,Àﬁ…·,706,202925,0.01
2,27,Àﬁ…·,508,203215,0.01
2,27,Àﬁ…·,610,203321,0.03
2,27,Àﬁ…·,406,204922,0.39
2,27,Àﬁ…·,421,205407,0.02
2,27,Àﬁ…·,514,205507,1.1
2,27,Àﬁ…·,508,205846,0.2
2,27,Àﬁ…·,615,205925,0.02
2,27,Àﬁ…·,429,205952,0.3
2,27,Àﬁ…·,422,210120,0.31
2,27,Àﬁ…·,426,210312,0.29
2,27,Àﬁ…·,514,210312,0.16
2,27,Àﬁ…·,628,210313,0.03
2,27,Àﬁ…·,411,210638,0.02
2,27,Àﬁ…·,425,210646,0.02
2,27,Àﬁ…·,421,210839,0.36
2,27,Àﬁ…·,425,210841,0.01
2,27,Àﬁ…·,627,210906,0.02
2,27,Àﬁ…·,420,211037,0.09
2,27,Àﬁ…·,611,211312,0.02
2,27,Àﬁ…·,627,211333,0.22
2,27,Àﬁ…·,523,211618,0.24
2,27,Àﬁ…·,529,212026,0.31
2,27,Àﬁ…·,505,212320,0.12
2,27,Àﬁ…·,708,212445,0.01
2,27, ≥Ã√,702,212625,2.8
2,27,Àﬁ…·,706,213009,0.19
2,27,Àﬁ…·,427,213251,0.34
2,27,Àﬁ…·,521,213333,0.27
2,27,Àﬁ…·,403,213338,0.01
2,27,Àﬁ…·,519,213509,0.25
2,27,Àﬁ…·,619,213634,0.01
2,27,Àﬁ…·,702,213713,0.25
2,27,Àﬁ…·,406,213816,0.41
2,27,Àﬁ…·,602,213821,0.22
2,27,Àﬁ…·,619,213910,0.03
2,27,Àﬁ…·,704,214002,0.01
2,27,Àﬁ…·,422,214106,0.42
2,27,Àﬁ…·,615,214142,0.29
2,27,Àﬁ…·,403,214225,0.01
2,27,Àﬁ…·,614,214451,0.02
2,27,Àﬁ…·,501,214516,0.14
2,27,Àﬁ…·,515,214604,0.1
2,27,Àﬁ…·,630,214615,0.26
2,27,Àﬁ…·,604,214624,0.22
2,27,Àﬁ…·,514,214747,0.26
2,27,Àﬁ…·,629,214813,0.01
2,27,Àﬁ…·,609,215049,0.23
2,27,Àﬁ…·,423,215406,0.03
2,27,Àﬁ…·,510,215448,0.27
2,27,Àﬁ…·,416,215516,0.37
2,27,Àﬁ…·,415,215832,0.15
2,27,Àﬁ…·,516,215922,0.29
2,27,Àﬁ…·,516,220012,0.01
2,27,Àﬁ…·,530,220146,0.31
2,27,Àﬁ…·,402,220147,0.01
2,27,Àﬁ…·,703,220233,0.01
2,27,Àﬁ…·,304,220302,0.22
2,27,Àﬁ…·,407,220302,0.07
2,27,Àﬁ…·,424,220355,0.26
2,27,Àﬁ…·,408,220405,0.11
2,27,Àﬁ…·,527,220553,0.01
2,27,Àﬁ…·,703,220609,0.31
2,27,Àﬁ…·,603,220709,0.31
2,27,Àﬁ…·,509,220906,0.31
2,27,Àﬁ…·,525,220913,0.27
2,27,Àﬁ…·,512,221031,0.26
2,27,Àﬁ…·,614,221037,0.25
2,27,Àﬁ…·,620,221206,0.12
2,27,Àﬁ…·,513,221209,0.01
2,27,Àﬁ…·,417,221327,0.01
2,27,Àﬁ…·,606,221436,0.21
2,27,Àﬁ…·,502,221458,0.01
2,27,Àﬁ…·,420,221628,0.02
2,27,Àﬁ…·,607,221653,0.01
2,27,Àﬁ…·,612,221729,0.01
2,27,Àﬁ…·,625,221729,0.01
2,27,Àﬁ…·,701,221736,0.23
2,27,Àﬁ…·,617,221917,0.23
2,27,Àﬁ…·,605,222218,0.31
2,27,Àﬁ…·,306,222301,0.14
2,27,Àﬁ…·,623,222340,0.24
2,27,Àﬁ…·,305,222406,0.01
2,27,Àﬁ…·,608,222512,0.26
2,27,Àﬁ…·,510,222641,1
2,27,Àﬁ…·,601,222735,0.01
2,27,Àﬁ…·,618,222735,0.19
